Profile_Picture,Username_Randomness,Bio_Completeness,Post_Count,Follower_Count,Following_Count,Engagement_Rate,Account_Age,Is_Verified,Spam_Activity,Output
1,0,0.6051658167999779,91,2391,3461,0.7135763527317515,3846,0,1,0
0,1,0.08096632294090178,499,4815,1170,0.011816198189759985,4018,1,1,0
1,1,0.4481300302519654,505,4034,1309,0.3473922047318555,4754,1,0,0
1,6,0.9780022910869457,913,7395,1844,0.17295694878843848,1833,1,1,1
1,1,0.6100298998757523,819,8906,2093,0.19677819887738224,3593,0,0,1
0,8,0.2980865120336019,555,2054,1984,0.07732395910533785,4794,1,0,0
0,8,0.9013837591543696,79,4076,3017,0.035258358388531086,2127,0,0,1
1,5,0.9965292096472181,103,8236,1339,0.9274381561097169,1810,0,1,0
0,5,0.4767113794403228,268,2753,2333,0.28537993976028586,4949,0,1,1
0,4,0.4805921056975533,537,8411,2143,0.8700752156343918,4807,1,0,0
1,7,0.6052960757115693,660,2829,1547,0.428517833537438,1719,0,1,1
1,3,0.5869949151573814,881,7303,4485,0.6750037704593919,3993,1,1,0
1,9,0.7111170522804716,125,2416,3941,0.11819552694151558,3248,1,0,0
0,0,0.16780912760407063,788,5489,4778,0.04679905920127447,4724,1,1,1
1,0,0.29510332093113867,179,6133,1372,0.49453528541827985,4413,0,0,1
0,1,0.05467602417274786,58,7586,746,0.6670507671365663,69,0,1,0
0,1,0.7721509595317622,411,3974,1736,0.8277355159564086,129,1,0,1
0,3,0.731157008516272,764,3241,2694,0.2134656375775218,598,1,1,0
1,9,0.4474068275637888,778,1205,2076,0.8008416363207247,3065,1,1,1
1,2,0.1693926735996878,281,7205,854,0.05183448482273334,674,0,1,1
1,6,0.6283754502062133,383,2277,4668,0.34083094994199137,1297,1,1,1
0,8,0.5057738124928436,48,6668,3757,0.8133541030511372,220,1,0,1
1,2,0.8117386848476458,432,4228,4602,0.22819789060757023,961,1,0,0
1,9,0.24856756828307847,294,9342,3117,0.7795363169643439,2802,1,0,0
1,3,0.14262512922960424,912,2488,674,0.4646370307771126,211,0,1,0
1,6,0.6776167978459695,528,5571,1612,0.8558658064470265,4881,0,1,0
0,2,0.8628538718882888,890,4494,2931,0.8256857939233601,4529,1,1,0
1,7,0.7731057088835704,882,9644,4175,0.0869667781862965,4977,1,1,1
1,3,0.5412120956553672,605,3389,4247,0.8453024075241453,1590,0,1,1
0,0,0.8114043399433456,158,6669,3867,0.6500143834931197,2086,1,1,1
0,1,0.7525136416722238,475,6308,2364,0.3098938305960819,1701,0,1,1
0,5,0.40777637448702486,276,1041,2847,0.08312919507488126,3210,0,1,0
1,1,0.34822375027455343,744,8740,2994,0.6663538656714897,2719,0,0,1
0,1,0.17192797095433654,588,3677,4176,0.22017545370904978,3698,0,0,1
0,6,0.6823150388179707,661,9675,65,0.14575669415514036,877,1,0,1
1,9,0.8508245336623029,904,1863,3413,0.6917730186862908,3463,1,0,0
0,2,0.6905421981879158,327,3999,4557,0.4363411400205035,2710,1,0,1
0,5,0.5169725228419141,251,6025,1289,0.5912812427368295,1022,0,0,0
0,9,0.0630364102562494,123,9700,1039,0.7441296690884732,4603,0,1,1
1,6,0.5877747455751108,907,8733,2777,0.2825303082288013,845,0,1,0
0,8,0.08925331961104266,663,7128,4668,0.21850555589223541,846,1,0,1
0,3,0.11969942095127073,483,1427,56,0.7905222198352098,2670,1,0,1
1,3,0.041961608513347515,808,8021,586,0.8158621735316027,2669,0,0,0
1,0,0.5973760999416566,831,4102,503,0.5485015331814544,3713,1,0,0
1,9,0.9463833906593175,654,3863,3206,0.43012003845319235,4401,0,0,1
1,3,0.9769911805048191,777,9133,4498,0.8308789024365438,143,1,1,1
0,7,0.9126049418061999,318,7037,1168,0.16220736579540473,4078,1,1,1
1,0,0.3364121241810636,42,9302,3570,0.8803368115630141,4413,1,0,1
1,3,0.47006060767939695,651,5845,4472,0.3821696308860788,413,0,1,1
1,7,0.3120906121737971,704,903,4311,0.9990903905720998,2387,0,0,1
1,2,0.773333842949597,68,2481,120,0.24730059107162594,2324,0,0,1
1,6,0.44267053212527874,981,4933,2549,0.28408423230370483,952,1,1,0
1,7,0.24202441295992982,594,9894,1065,0.9245737702135323,1274,1,1,1
0,5,0.17899913034054882,721,8675,1272,0.4268042027989727,4731,0,1,0
0,9,0.34422438141870026,44,55,4522,0.2903106570944336,273,1,0,0
0,1,0.33262214596652295,489,347,2849,0.41594021752601207,4310,1,1,1
1,6,0.9569302321674931,686,1742,4020,0.5122528451506809,4738,1,1,0
0,3,0.3579269198949224,621,1478,4499,0.45495110312525877,820,0,1,0
0,8,0.02900879834795378,521,2839,3615,0.5195387030172812,3410,0,0,0
1,1,0.08480993120649716,652,3250,3313,0.8667632261718204,4570,1,0,1
1,6,0.8846819526932012,361,2877,3214,0.872384381496196,2074,1,0,1
0,8,0.7782344273157485,363,8719,3834,0.7049391448823145,1417,1,0,0
0,3,0.20643838883632237,921,405,4249,0.840962704932218,602,0,0,0
0,7,0.11305818981300841,601,1357,2804,0.24829650028070538,3775,1,0,1
0,2,0.3722985542050228,223,7522,3560,0.6578443893994382,4743,1,0,1
1,7,0.4670248844098679,479,293,1119,0.4633125227708058,1015,0,1,0
1,9,0.35971259864155847,189,3091,49,0.7799467380871725,136,0,1,0
0,5,0.9871175034024376,579,3359,905,0.6805255522196486,3781,0,0,1
0,3,0.39670848356020105,752,5096,2397,0.6561698251661998,1918,0,0,1
0,9,0.15637587097721195,835,7569,4792,0.036075686028391396,3845,0,1,1
1,6,0.6859429921073725,738,154,2709,0.35271830032291773,1156,0,1,0
0,0,0.7460047722140541,30,9655,820,0.49069451924140794,3405,1,1,0
0,7,0.27785400970867546,446,5049,156,0.803950393548893,3785,0,1,1
1,1,0.12682715016787538,293,8620,1051,0.02610265450155802,1637,1,0,1
0,2,0.9875722186398944,44,7173,3283,0.19127812731273997,121,1,0,1
0,0,0.5422240052293761,510,239,1878,0.2271762285202087,1809,1,0,1
0,7,0.17981080838301455,21,1233,2173,0.2619381635847733,2659,0,0,0
1,7,0.2264160805415839,107,752,1357,0.009649207528383164,4907,0,1,1
0,1,0.9365121211314089,550,8477,3507,0.107384536186095,1389,0,0,0
1,3,0.9507923086096356,503,233,372,0.46519539199938753,1839,0,1,1
0,5,0.45555798175165885,626,5267,2438,0.7890644678539712,2226,0,1,0
0,2,0.7694737648744167,427,3644,1469,0.6289519232375788,785,1,0,0
0,9,0.5612302549917135,585,7436,2446,0.7912121751505915,1401,0,1,1
1,4,0.6726157154501495,995,1699,3033,0.3145454853712918,3583,0,0,0
0,0,0.6458467124842875,672,6407,2531,0.8046003390644568,182,0,1,1
0,8,0.9306281283050996,591,9390,4205,0.9654244837142022,3135,0,1,1
1,3,0.2143071337294733,301,6546,1896,0.9764877078275352,1591,1,1,1
0,6,0.8176231962892951,768,8882,240,0.6281338781433261,2006,1,0,0
1,7,0.12593136281472095,715,5915,4798,0.2280886404067196,121,0,0,1
1,5,0.19718988660594206,219,2369,3111,0.6478513636783801,2505,1,1,0
0,1,0.8190134130487836,708,5597,638,0.3983532251937998,2918,1,0,1
1,8,0.5705721318977044,463,4899,3876,0.10418189282905288,2717,1,0,1
1,7,0.041665314013342614,242,9313,2027,0.7181167858587746,4749,0,1,1
0,8,0.840676421183565,290,5829,2358,0.23589343108851868,4246,1,0,0
0,5,0.04435632913180099,347,4618,3226,0.15956653024198175,3167,0,0,1
0,9,0.3686899817861945,392,8361,3788,0.6135094486197371,3105,0,0,1
1,4,0.6368151308752591,508,4717,137,0.029085195745054526,1723,1,0,1
1,4,0.7810135919279746,462,3013,847,0.4253842028414432,1704,0,0,1
1,8,0.6026401157656074,962,3181,4497,0.2713334283656963,666,0,0,1
0,9,0.30128924230607057,320,3812,1169,0.5782483169631791,1417,0,1,0
1,2,0.8127852005236654,981,383,3969,0.5700170198118157,480,1,0,1
1,2,0.20570260857642853,755,2146,1326,0.7974748735854671,3738,1,1,0
1,4,0.7885881656830446,48,7343,3579,0.23234324870165823,3979,1,1,0
0,2,0.40250249715929254,366,8736,1688,0.27305358446906014,1131,0,0,1
0,6,0.8005619142410727,154,6319,3786,0.457347210355018,515,0,0,1
1,4,0.7289291973027437,895,6242,3672,0.4689019243618243,1816,1,0,1
1,2,0.3951686961367229,436,7920,3788,0.15811641299881973,4735,0,0,1
1,0,0.2970972474391008,888,8155,913,0.11951426900341922,3457,1,1,0
0,6,0.16460930086095182,61,7893,2516,0.9575709030478715,1015,1,0,1
1,3,0.5990749706400524,132,1051,3810,0.0015469259746511144,3540,1,1,0
0,0,0.6391764828949278,417,5509,2080,0.8059895439817977,3813,0,1,1
0,2,0.8618565569900966,499,1879,3840,0.5928859223583565,3275,0,1,0
1,2,0.6858606121019529,819,8459,2493,0.40150309345243174,1800,1,0,0
0,8,0.019607807046505443,532,887,2216,0.8171946763832607,875,0,0,0
0,5,0.25532917354791573,883,1638,2785,0.11102862720798545,64,1,0,1
0,8,0.6432406656056822,864,9118,3354,0.8237072311339136,4833,1,0,1
0,2,0.45182922467185727,865,1151,2171,0.9169257709012262,2142,0,0,0
0,9,0.4746134446221636,772,663,504,0.1628951910063805,766,0,1,0
1,2,0.760585631649058,632,4279,105,0.4301469664226335,3341,1,1,0
1,3,0.313918713512749,527,4823,2429,0.4056102652264052,3251,0,0,0
0,6,0.8168689546610209,177,3725,1132,0.9130879809954006,260,0,0,0
0,6,0.35933399873221195,7,3998,3925,0.7993962150589308,952,0,1,0
1,0,0.5337790185820236,960,5327,2781,0.8552163835884486,1928,0,1,0
1,1,0.099731013657406,869,8884,4754,0.12391665803801755,1633,1,0,0
1,4,0.5384035272888421,846,4371,2226,0.35351476586471964,3790,0,1,0
1,6,0.5717209158896874,115,2025,782,0.6216443097597474,897,0,1,0
0,0,0.03594204540485102,796,7849,4764,0.5355688298862971,829,0,1,1
0,9,0.6325015472463305,719,9593,1342,0.7533179845151595,268,0,0,1
0,7,0.4301730958807113,998,4276,1679,0.05717114288636749,3517,0,1,1
0,3,0.07599351946344202,672,844,413,0.679556410399048,1720,1,0,0
0,9,0.9751931951249461,416,2275,1854,0.23476963132327566,4552,1,0,0
0,2,0.8016159273289334,58,2388,2653,0.32853039434701914,32,0,1,0
0,0,0.03062379205385779,532,6423,1659,0.5356123980253891,1954,1,1,0
0,2,0.07960333208836168,540,9368,4617,0.14622105886130332,4223,1,1,0
1,0,0.8748849203981117,107,2303,965,0.9238387370887777,3173,1,0,1
0,1,0.5945994013909223,42,1006,3253,0.8129707421410582,212,1,1,1
0,1,0.15600809489891032,320,1087,3218,0.3205330998361058,3004,0,1,0
1,0,0.05883823196771798,79,3303,899,0.20378895763381077,2945,1,0,0
1,1,0.43429380444702115,515,3621,3279,0.07851430311019725,4029,0,1,1
1,4,0.502170666110181,23,2751,2249,0.8627063301354324,4679,0,0,0
1,2,0.39418680638968795,127,8572,295,0.9794490052436794,1116,1,0,1
1,3,0.3499158031844547,192,2699,3547,0.3924859682795542,292,1,0,1
1,5,0.7761040322186218,610,6863,2193,0.6671988627903933,3486,0,0,1
0,8,0.7270364615503777,939,6713,4990,0.5551540243999065,2312,0,1,1
0,8,0.4726836055183633,40,636,4171,0.5237192552917412,2715,0,0,0
1,9,0.42830764105690766,932,987,53,0.7829353641530117,2740,1,1,0
1,3,0.6961323697440276,403,4696,367,0.05659405818476215,795,1,0,1
0,3,0.4043250803030347,463,943,4355,0.9170141794287934,2604,1,0,1
0,4,0.36230330329802585,657,3006,3817,0.04139311218456032,2001,1,0,1
0,3,0.9138582391242721,352,9902,69,0.3605468997189156,684,0,0,0
1,2,0.3840965632795602,128,7543,1849,0.432083190843342,1774,0,1,1
1,8,0.43476064630471,795,1653,3667,0.23911424567055717,809,0,1,1
1,2,0.5312412266506293,174,9179,195,0.03250060494262119,2431,1,0,0
1,7,0.4525426205082216,544,9941,4776,0.01339917421847514,2587,1,1,0
0,7,0.7938861715579154,237,339,1449,0.3337012287568114,1193,0,0,0
1,0,0.7474598597407789,74,6304,1078,0.8774253813460379,1747,0,0,0
1,5,0.052230136097482505,550,3238,3557,0.9346053349562898,187,0,1,0
0,2,0.4782822363263777,631,4196,3020,0.037285514362222605,1689,1,0,1
1,5,0.41467294214182404,599,7153,3904,0.8907346626088927,4231,0,1,1
0,3,0.8704307114895362,601,1955,4188,0.7608625300768321,1104,1,0,1
0,2,0.7178846434543719,296,2879,728,0.4340575260043418,2074,1,0,1
0,9,0.42824924503670425,458,6379,514,0.10653776728624942,1478,0,1,1
1,8,0.09998276017756025,944,7035,2044,0.15912285037803087,84,0,1,0
1,5,0.3281623554047556,816,5702,3604,0.1856417411864476,4745,0,1,0
0,9,0.2688908910685168,773,9199,782,0.8334223283543996,2263,1,1,0
1,2,0.7307154468721972,633,2494,3944,0.860174926337371,2450,1,1,1
0,2,0.5821190348167484,225,7792,3274,0.8130996543807623,3652,1,1,1
1,5,0.9495272001854526,795,1792,2711,0.08252205698346382,4521,0,1,0
0,8,0.33966256767180625,822,7604,2006,0.7669126771783438,1527,0,1,1
0,6,0.18134168335373313,986,5637,1651,0.1486317347762789,1536,0,1,0
0,1,0.31873001389216593,266,7728,3209,0.6105583591399387,1829,1,1,0
0,9,0.8614442392676277,327,6917,948,0.1275870792003545,3214,1,1,1
0,3,0.8330311445601573,425,5593,1624,0.10899060431453678,4039,1,0,0
0,6,0.520385790382855,169,9941,3094,0.990482162468953,4195,1,1,0
0,6,0.17984649737452185,991,8326,2054,0.31595464147376096,328,0,0,1
0,0,0.1827561313586643,988,7062,2312,0.569591626816559,415,1,1,1
1,8,0.3067594437581761,968,8620,3800,0.7714212207019079,672,0,0,1
0,7,0.029436119983176634,981,4722,104,0.0895414885372996,1941,1,0,0
1,4,0.8752227184954635,588,4809,4905,0.0809887879306993,528,1,0,0
1,0,0.5120447490029747,920,7719,3064,0.43264597229181634,485,0,1,0
0,3,0.3282324100230576,211,6710,2549,0.47707282645020455,2391,0,0,1
1,2,0.037499442462688104,379,5811,1829,0.5715256221292099,4802,1,1,1
0,8,0.9667386418973447,508,5242,4224,0.6364605993506217,4558,1,0,1
1,6,0.32164050898569074,902,6074,3431,0.7272884542591261,3912,1,1,0
1,3,0.1602055820721756,264,3296,995,0.5559324214511717,1730,0,1,1
1,0,0.7009253686651953,207,2467,3568,0.004667071809346668,2645,1,0,1
1,0,0.8443345870057509,855,6460,1621,0.39736335278708956,1480,1,1,0
1,5,0.6770868306059383,530,8917,2956,0.9969141918990313,520,1,1,1
0,3,0.379277709609276,735,4257,2256,0.44147724566876567,371,1,0,0
1,1,0.4453720891154225,671,3139,1959,0.39153890518082,3676,0,0,1
0,2,0.7742723164648564,605,1447,1053,0.3459819890283192,1486,1,0,0
0,9,0.9008907895865971,941,2720,2910,0.9822094456460634,1468,0,1,1
1,4,0.3798647353178729,741,9861,3477,0.3270607081106466,1848,1,0,0
0,4,0.46064631079578067,399,4633,3850,0.1639966436914676,2319,1,1,0
1,2,0.6346184038610848,42,1659,358,0.90498756369387,4938,0,1,0
0,4,0.02595523881317252,677,2544,1826,0.46668269505889637,3610,0,1,1
0,8,0.19526412813370675,392,1047,2195,0.2333979961456677,4461,0,0,1
1,3,0.4860582798101394,788,6634,3673,0.27687178786525823,4584,0,1,0
1,4,0.27628313443368413,405,3844,1677,0.09812256171743805,4737,1,1,0
0,4,0.7037281436712433,718,6200,1058,0.3177295492932154,4097,1,0,1
0,5,0.4382314737718609,759,4066,4512,0.886705333888122,2845,1,0,0
0,4,0.8446412128846579,407,8384,87,0.043817168772958937,1001,1,1,0
1,8,0.5648368734752958,166,4912,3395,0.8452870208646482,837,0,1,0
0,5,0.028675622197901984,869,3134,3692,0.9425898300285235,733,1,0,1
1,8,0.16547045372998304,471,6189,4212,0.8270872239908248,4228,0,0,1
1,5,0.5845985905554955,921,4508,2293,0.16134302459880778,4335,1,1,1
1,8,0.1906654462850773,863,5060,201,0.42555961567790024,3349,0,0,1
0,5,0.09235499984457729,229,740,4690,0.9064978058521102,3225,0,0,0
0,6,0.7296191910802868,693,5533,1281,0.39142218794954564,3691,0,1,1
1,6,0.22505564639532893,518,7634,4824,0.9875023328902075,4705,1,1,0
1,6,0.23136862465133412,78,9378,4795,0.1601489423614575,2686,1,1,0
0,9,0.9675798890050417,904,360,3487,0.8368108104695655,663,1,0,1
0,6,0.19354063166009727,6,6483,3861,0.29942392976755083,791,0,1,1
0,5,0.947478879883509,200,6626,3171,0.42833105496735036,2129,0,0,1
1,9,0.7655074112955212,562,843,3100,0.6104553616624256,455,0,1,1
0,6,0.9601558085417082,658,808,333,0.5232461188167783,4614,0,0,1
1,1,0.221062488893908,232,4760,2819,0.4862206543108628,3802,1,1,0
0,5,0.6776658150911035,644,4389,1173,0.38016498276928024,2932,0,0,1
1,6,0.9962897081140347,825,798,126,0.45604684744604773,2425,0,0,0
0,4,0.3781290669841926,944,3049,2110,0.041560412711161177,4038,0,1,0
1,3,0.4759509148495825,752,769,2771,0.5829090155634394,3706,1,0,0
1,2,0.27274155061963645,16,4004,2522,0.9249920915433332,3953,0,1,1
1,3,0.6533003020812328,647,7449,4542,0.2663335405988754,4366,0,0,1
0,9,0.5423144842521105,927,2796,2641,0.4635420324750321,2634,1,0,1
0,7,0.4754247209877468,111,3932,4901,0.13491992501743544,2180,0,1,1
0,4,0.6316174650878233,381,8787,2721,0.5750189592653411,1807,1,0,0
0,7,0.8953134189775455,790,3761,558,0.16034706000488363,4,0,1,0
1,6,0.3634017892105359,797,5888,3581,0.8994038841877885,699,1,0,1
0,2,0.060746728504603054,879,5813,1906,0.669356839120152,541,1,0,1
1,5,0.1839428431592599,451,7948,1522,0.7116852239274545,4944,0,0,1
1,5,0.6856715777464477,463,6592,1855,0.010232007879503624,3937,1,0,1
0,8,0.37363609422910093,405,2174,577,0.637463759338511,235,1,0,1
0,6,0.056535278735429406,551,762,4425,0.05847284350395032,2264,1,1,0
0,2,0.9205554500100438,221,5033,1061,0.9512253266321021,4560,1,0,0
1,8,0.6810868190566705,3,2997,4899,0.6632195687482307,237,1,1,0
0,6,0.28803652816288206,379,3216,2314,0.8789146123222721,1599,1,0,0
0,4,0.3326263665843979,711,2113,4884,0.5428614533214137,4252,1,0,0
0,3,0.8681610173455963,258,5415,1102,0.4688036615609946,3548,0,0,1
1,1,0.19325150270720037,366,7,831,0.7169094619800251,3278,0,1,1
0,0,0.10833356444236752,789,8696,4143,0.7739120671405185,975,1,1,0
1,9,0.09359453127486173,89,9220,2338,0.07529215472432393,4770,0,0,0
0,2,0.049600985131355135,729,7169,3030,0.8672262539611789,3714,1,0,0
1,1,0.722726233647797,752,952,3011,0.8111082025374742,500,1,0,0
0,4,0.3333908850273831,522,4563,1817,0.9585723522432203,103,1,0,1
0,3,0.665421609715213,433,2550,57,0.7096789385125613,1518,0,0,0
0,0,0.9883146098787478,43,4003,3699,0.8717443535912526,321,0,1,0
0,7,0.024637556732844845,124,8432,1059,0.3183450678244425,1727,0,0,1
1,9,0.591015672317373,8,5093,1447,0.9560854351583706,2293,0,0,0
0,1,0.2916040781241601,852,7827,2576,0.822281771253412,3546,1,1,1
1,1,0.37839381894126556,328,8217,3996,0.8985547217418806,1458,0,1,0
1,2,0.04751350144945721,683,8349,3162,0.17932942588484757,4741,0,1,1
1,1,0.6838196535212421,355,6210,2384,0.8967759303794485,4455,1,0,1
1,4,0.3111757225009669,550,8924,3836,0.8102626066394211,225,1,0,0
1,9,0.7455844926202111,565,8109,1874,0.8270228726283703,3022,0,1,1
0,3,0.916410079295701,410,9071,2899,0.6874175097784889,3736,1,0,0
1,5,0.8794062418872098,967,2556,3561,0.7921351379869753,810,0,1,0
1,2,0.845808538793843,354,7766,37,0.8578299378973926,3124,1,1,1
0,3,0.7847620338949823,48,1908,4237,0.8247436879015919,140,0,0,1
0,1,0.7026121370833441,141,5322,2752,0.7238004208628446,4909,1,0,0
0,0,0.7795463312822217,420,7393,1082,0.5175064201075091,1791,0,0,1
1,9,0.047694613545096964,590,6226,3636,0.5707897933911238,4349,0,0,1
1,4,0.07973615586349392,98,6249,1379,0.35857815892300593,878,1,1,1
1,6,0.6514688808166378,257,6567,8,0.5291585565053346,2344,1,1,1
1,8,0.5475404378575782,166,5482,1794,0.8331871924172245,4400,0,0,0
0,5,0.8039022085066083,365,12,4858,0.5573759916423832,2556,1,0,0
1,1,0.477612579032096,733,4719,757,0.07213307743803932,2267,1,1,1
1,9,0.07310396946142317,501,1815,4943,0.4879767319139441,19,0,1,1
0,8,0.8025942526654382,960,5311,2602,0.34890922933296276,4693,1,1,0
1,1,0.4670975680058007,68,1068,3052,0.586922539705046,13,0,1,1
0,1,0.7115938232941741,232,376,4484,0.4813170164217092,748,0,0,0
0,2,0.6640707811247067,971,6752,2726,0.0906438575960079,2740,0,0,0
1,7,0.821898988438885,667,8837,2430,0.9046016056586562,2634,0,1,1
1,0,0.6640359997163331,18,7328,595,0.3166382497863255,437,1,1,0
1,5,0.701054973198909,649,7027,527,0.5218146014382645,1875,0,1,0
0,3,0.1703824637612421,357,5053,2356,0.37191897321446254,4487,1,1,0
1,5,0.2208105782612272,195,8372,1087,0.1346424382755128,4439,1,1,1
1,9,0.1595694506012867,507,7181,107,0.7801443450705154,2665,1,0,0
0,1,0.4219289949280888,738,4540,1192,0.02631869972850087,4083,1,0,1
0,2,0.2549791232308879,135,9455,3676,0.7980600625805028,1282,1,1,0
1,8,0.7913940839800667,357,2202,2958,0.1786076797064673,1200,0,0,0
1,1,0.10496093764219794,596,2316,3435,0.14764617560069848,4392,0,1,1
0,8,0.1679073315027273,973,8705,2064,0.6484176263039182,4537,1,0,0
0,3,0.34314180682526485,264,2996,221,0.8123489985877139,3092,1,1,1
1,3,0.8681296976909687,496,9333,62,0.9895352880761167,1449,1,0,0
1,7,0.2659877155806315,343,6507,2000,0.2708815584371358,4792,1,1,0
1,9,0.956900925920546,243,1385,4971,0.7124502045248046,269,0,1,1
0,1,0.031884212901398756,557,1834,2745,0.6885924863303401,880,0,0,1
0,3,0.12814781250019303,514,2783,1607,0.3374934830992071,2075,0,0,1
1,3,0.41918276189590264,339,5177,951,0.5997452057855741,1749,0,0,1
1,4,0.06464215424210107,128,1362,1338,0.5957596602939206,1498,0,0,1
0,3,0.9893897406433839,506,1390,982,0.6631261261192515,4518,1,1,0
1,8,0.1554248900488422,868,653,1206,0.20548197049816552,3044,0,1,0
1,5,0.48390330169278617,182,7725,3868,0.7518546111996046,2480,0,0,0
1,5,0.2156425549544494,332,2369,1952,0.08904533787292912,2780,1,0,0
0,9,0.34768130251068907,244,9634,3044,0.4142159841647134,377,1,0,1
0,3,0.6192538691957542,990,2737,3750,0.761119976425862,600,1,1,1
1,9,0.03493159879065155,283,4865,1911,0.9235042692425633,4718,1,1,1
0,5,0.10522432531182657,133,8754,2497,0.7508658173757043,28,0,1,0
0,6,0.3490390655499137,846,1694,4991,0.8860004141762774,4173,1,1,0
0,6,0.1747800720761188,134,8309,4677,0.4136322495493615,4727,0,1,1
0,4,0.0030048329712225597,388,3396,1163,0.6418456152458515,2228,1,0,1
1,4,0.15326002521710358,109,833,1405,0.04463967986211492,211,0,0,0
0,4,0.5802773695850422,485,3237,394,0.07816168622200514,1137,0,1,1
0,0,0.7012358252165057,40,1336,1769,0.09204260816903398,10,1,0,0
0,2,0.2586809472804401,519,6188,1707,0.16036180385218224,1181,1,0,1
0,6,0.06632889585544621,686,9079,4882,0.06298344624477115,1706,0,1,1
0,2,0.9942580315348096,393,3190,739,0.08682075184160476,4428,0,0,1
0,3,0.4048274763206109,383,8456,2435,0.6299819015588669,3874,0,1,1
1,7,0.7441702464796243,175,9318,3715,0.1657591800152225,440,0,0,0
1,0,0.4424473705410422,608,5964,2359,0.9104365045788182,908,0,1,0
0,4,0.4950389473143034,903,302,3926,0.5824608292732862,1962,1,1,0
1,7,0.15681237184115637,308,6223,3568,0.22261644857322804,453,0,0,0
0,5,0.48680783250759685,429,4638,4108,0.0451514686065706,3000,0,0,0
0,9,0.36173649987613965,109,261,4714,0.8287901687130796,3171,0,1,0
1,3,0.7917313466564512,384,9175,4504,0.2073787485343892,3692,1,1,1
1,6,0.9238768852935318,88,4935,2360,0.8059095837066572,841,0,1,0
0,3,0.8766431563001258,662,9876,1255,0.8512450927699609,3885,1,0,1
1,4,0.023692201360351328,580,5231,2978,0.27902513224741543,4409,1,0,0
1,1,0.4815226057487262,253,5324,294,0.9755539622372253,873,0,1,0
0,5,0.9187457447385411,31,1447,1713,0.03973119573903883,1862,1,0,1
0,8,0.8251896687273486,213,1603,1220,0.5098010185704794,3214,0,1,0
0,8,0.3570131572697923,114,24,1115,0.7537878985295678,1812,0,0,1
1,1,0.32517525572630446,842,8456,2172,0.4237452386147179,2939,0,0,0
0,6,0.8519452048335887,478,3110,690,0.8424839508537999,1275,0,1,1
0,9,0.965909494836175,617,398,3766,0.18709063077005295,3563,1,0,1
0,6,0.32766160307992187,303,7570,4295,0.8417090289216274,374,1,0,0
0,7,0.7235910023213987,8,6829,4925,0.23048364721648473,4477,0,1,1
1,9,0.5471974154167271,174,2718,3161,0.13130816560127379,1118,0,0,1
0,0,0.7296031948342039,917,8181,1112,0.012459466319069024,1611,1,1,1
1,1,0.3985514072074965,510,7801,726,0.4224846642403888,2934,1,1,0
1,2,0.8204470075342402,291,9140,4341,0.14106125688424753,4464,1,0,0
0,9,0.5727861406995187,195,8621,4946,0.359490202486464,4906,0,0,0
1,5,0.90572766502693,402,8592,772,0.5652048671143085,2414,0,1,1
1,9,0.7093187390664512,441,1819,1810,0.9481802091669768,1812,1,1,0
0,8,0.32082916687912433,76,3008,4433,0.5998669539196129,2904,0,1,0
1,0,0.1233307551753241,73,1684,3016,0.1736295668753679,1443,1,1,1
0,8,0.07777611284596653,946,2035,2623,0.7737481278059187,3545,1,0,1
1,5,0.5405398362150113,793,4114,3355,0.6773403016030839,4664,0,0,0
1,2,0.8408859182466661,952,5169,1892,0.13043157442635345,4451,1,0,1
1,8,0.11831519864575457,276,8239,3945,0.7715439092307703,2146,1,1,1
0,1,0.15149066422841773,251,2360,3509,0.949625533004879,2805,1,0,0
1,0,0.2585599267130073,717,4128,3581,0.10754820607340887,589,1,1,0
0,3,0.5586988814309225,992,370,3898,0.5070054580484566,2998,0,0,1
1,9,0.7208512898319158,140,198,3356,0.23529023996837817,3197,0,1,0
0,0,0.24182419011965528,346,82,1215,0.3431687210779877,264,0,1,0
0,1,0.7416291438045461,497,9773,1769,0.8287250826236758,1711,1,0,0
0,0,0.5339039301427128,564,1563,3706,0.42398974491561336,1834,1,0,1
0,8,0.13821703725484114,629,6698,543,0.9494296523656431,3622,0,1,1
1,0,0.8841880422602421,789,86,268,0.04277653539231918,4360,1,1,0
0,8,0.694601535644197,728,8852,4733,0.0662593399940754,4861,1,1,0
0,5,0.18358967560346762,544,9639,4217,0.9068101209513311,4361,0,1,0
1,8,0.2092377054993808,486,3448,2900,0.10698674057746049,3868,0,1,1
1,1,0.8200220184576379,342,255,955,0.5039664292989884,4761,0,1,1
1,9,0.2353952768107772,693,2322,128,0.1281997620027574,1170,1,1,1
0,2,0.6556300674665085,957,4738,2715,0.08389193792291905,3715,1,0,0
0,0,0.9035102620254866,102,3851,4023,0.9286009129427547,4816,1,0,0
0,3,0.9396079532227996,814,7904,3022,0.2302218176662898,2766,0,0,1
1,1,0.8230628223045684,565,3281,80,0.4476079992594654,3374,1,0,1
0,2,0.1639098413898179,285,8125,2194,0.9867278062180889,4051,1,1,1
1,9,0.11292352169011766,496,9509,4742,0.8242973953382553,2568,1,1,0
0,2,0.06225451164193674,68,9361,2501,0.24497572070285623,369,0,0,0
1,8,0.31528880861540787,574,8179,3664,0.9854869857667011,282,0,1,1
1,5,0.5105770735627493,538,5744,95,0.32044484926885974,2839,1,0,1
